storage,scenario,timepoint,SOC_MWh
cats_40,climate_1,2035-01-01T05:00:00.000000-0800,-1.396908207766071e-17
cats_41,climate_1,2035-01-01T05:00:00.000000-0800,1.254048616786111e-16
cats_42,climate_1,2035-01-01T05:00:00.000000-0800,-5.0046919765222725e-17
cats_43,climate_1,2035-01-01T05:00:00.000000-0800,2.0
cats_44,climate_1,2035-01-01T05:00:00.000000-0800,0.0
cats_45,climate_1,2035-01-01T05:00:00.000000-0800,0.46
cats_46,climate_1,2035-01-01T05:00:00.000000-0800,1.1600000000000001
cats_47,climate_1,2035-01-01T05:00:00.000000-0800,2.08
cats_48,climate_1,2035-01-01T05:00:00.000000-0800,8.897230773250926e-18
cats_49,climate_1,2035-01-01T05:00:00.000000-0800,30.0
cats_50,climate_1,2035-01-01T05:00:00.000000-0800,-1.0211702157155757e-16
cats_51,climate_1,2035-01-01T05:00:00.000000-0800,6.192419649359775e-17
cats_52,climate_1,2035-01-01T05:00:00.000000-0800,40.0
cats_53,climate_1,2035-01-01T05:00:00.000000-0800,40.0
cats_54,climate_1,2035-01-01T05:00:00.000000-0800,7.481937314303801e-17
cats_55,climate_1,2035-01-01T05:00:00.000000-0800,2.4031277625670162e-17
cats_56,climate_1,2035-01-01T05:00:00.000000-0800,9.6
cats_57,climate_1,2035-01-01T05:00:00.000000-0800,3.68
cats_58,climate_1,2035-01-01T05:00:00.000000-0800,1.0
cats_59,climate_1,2035-01-01T05:00:00.000000-0800,8.0
cats_60,climate_1,2035-01-01T05:00:00.000000-0800,182.60869565217396
cats_61,climate_1,2035-01-01T05:00:00.000000-0800,1.0228904072825511e-15
cats_62,climate_1,2035-01-01T05:00:00.000000-0800,0.0
cats_63,climate_1,2035-01-01T05:00:00.000000-0800,0.0
cats_64,climate_1,2035-01-01T05:00:00.000000-0800,3.2200000000000006
cats_65,climate_1,2035-01-01T05:00:00.000000-0800,5.58
cats_66,climate_1,2035-01-01T05:00:00.000000-0800,-5.366991336216379e-17
cats_67,climate_1,2035-01-01T05:00:00.000000-0800,1.6966526537201765e-17
cats_68,climate_1,2035-01-01T05:00:00.000000-0800,16.764
cats_69,climate_1,2035-01-01T05:00:00.000000-0800,2.0
cats_70,climate_1,2035-01-01T05:00:00.000000-0800,0.5
cats_71,climate_1,2035-01-01T05:00:00.000000-0800,0.9
cats_72,climate_1,2035-01-01T05:00:00.000000-0800,-2.583675439900583e-14
cats_73,climate_1,2035-01-01T05:00:00.000000-0800,1.0
cats_74,climate_1,2035-01-01T05:00:00.000000-0800,3.7
cats_75,climate_1,2035-01-01T05:00:00.000000-0800,36.0
cats_76,climate_1,2035-01-01T05:00:00.000000-0800,24.0
cats_77,climate_1,2035-01-01T05:00:00.000000-0800,730.0
cats_78,climate_1,2035-01-01T05:00:00.000000-0800,4.0
cats_79,climate_1,2035-01-01T05:00:00.000000-0800,10.0
cats_80,climate_1,2035-01-01T05:00:00.000000-0800,0.0
cats_81,climate_1,2035-01-01T05:00:00.000000-0800,5.52
cats_82,climate_1,2035-01-01T05:00:00.000000-0800,30.799999999999997
cats_83,climate_1,2035-01-01T05:00:00.000000-0800,30.8
cats_84,climate_1,2035-01-01T05:00:00.000000-0800,4.0
cats_85,climate_1,2035-01-01T05:00:00.000000-0800,0.4
cats_86,climate_1,2035-01-01T05:00:00.000000-0800,0.2
cats_87,climate_1,2035-01-01T05:00:00.000000-0800,0.3
cats_88,climate_1,2035-01-01T05:00:00.000000-0800,0.8
cats_89,climate_1,2035-01-01T05:00:00.000000-0800,1.2989250246144696e-18
cats_90,climate_1,2035-01-01T05:00:00.000000-0800,3.1550389098446586e-18
cats_91,climate_1,2035-01-01T05:00:00.000000-0800,5.196
cats_92,climate_1,2035-01-01T05:00:00.000000-0800,15.0
cats_93,climate_1,2035-01-01T05:00:00.000000-0800,2.4455792074591756e-17
cats_94,climate_1,2035-01-01T05:00:00.000000-0800,9.32
cats_95,climate_1,2035-01-01T05:00:00.000000-0800,-2.593933845336868e-17
cats_96,climate_1,2035-01-01T05:00:00.000000-0800,8.6
cats_97,climate_1,2035-01-01T05:00:00.000000-0800,32.6
cats_98,climate_1,2035-01-01T05:00:00.000000-0800,1.950202343007575e-29
cats_99,climate_1,2035-01-01T05:00:00.000000-0800,216.0
cats_100,climate_1,2035-01-01T05:00:00.000000-0800,1.6891566334077898e-15
cats_101,climate_1,2035-01-01T05:00:00.000000-0800,7.449912682688456e-16
cats_102,climate_1,2035-01-01T05:00:00.000000-0800,1.1804647405536567e-15
cats_103,climate_1,2035-01-01T05:00:00.000000-0800,4.505514426126591e-16
cats_104,climate_1,2035-01-01T05:00:00.000000-0800,2.0386465798819256e-17
cats_105,climate_1,2035-01-01T05:00:00.000000-0800,1.9106356136645987e-16
cats_106,climate_1,2035-01-01T05:00:00.000000-0800,0.0
cats_107,climate_1,2035-01-01T05:00:00.000000-0800,61.63847674436662
cats_108,climate_1,2035-01-01T05:00:00.000000-0800,242.0
cats_109,climate_1,2035-01-01T05:00:00.000000-0800,-5.253016045393634e-16
cats_110,climate_1,2035-01-01T05:00:00.000000-0800,1.9336680040868932e-16
cats_111,climate_1,2035-01-01T05:00:00.000000-0800,0.0
cats_112,climate_1,2035-01-01T05:00:00.000000-0800,1.2596364940277023e-16
cats_113,climate_1,2035-01-01T05:00:00.000000-0800,2.8132927807285887e-16
cats_114,climate_1,2035-01-01T05:00:00.000000-0800,1.0
cats_115,climate_1,2035-01-01T05:00:00.000000-0800,0.0
cats_116,climate_1,2035-01-01T05:00:00.000000-0800,40.0
cats_117,climate_1,2035-01-01T05:00:00.000000-0800,7.518830502887769e-31
cats_118,climate_1,2035-01-01T05:00:00.000000-0800,5.8594627412598435e-15
cats_119,climate_1,2035-01-01T05:00:00.000000-0800,18.400000000000002
cats_120,climate_1,2035-01-01T05:00:00.000000-0800,1.244549532807243e-15
cats_121,climate_1,2035-01-01T05:00:00.000000-0800,-7.669999918155271e-24
cats_122,climate_1,2035-01-01T05:00:00.000000-0800,5.06393986556652
cats_123,climate_1,2035-01-01T05:00:00.000000-0800,2.5
cats_124,climate_1,2035-01-01T05:00:00.000000-0800,2.5
cats_125,climate_1,2035-01-01T05:00:00.000000-0800,8.895366910225341e-18
cats_126,climate_1,2035-01-01T05:00:00.000000-0800,-1.5089311274545348e-17
cats_127,climate_1,2035-01-01T05:00:00.000000-0800,2.669059364642057e-15
cats_128,climate_1,2035-01-01T05:00:00.000000-0800,-2.4095223499086232e-24
cats_129,climate_1,2035-01-01T05:00:00.000000-0800,80.0
cats_130,climate_1,2035-01-01T05:00:00.000000-0800,2.9798195901637595e-16
cats_131,climate_1,2035-01-01T05:00:00.000000-0800,4.35207505209346e-16
cats_132,climate_1,2035-01-01T05:00:00.000000-0800,0.0
cats_133,climate_1,2035-01-01T05:00:00.000000-0800,1.7116460633288637e-16
cats_134,climate_1,2035-01-01T05:00:00.000000-0800,1.1130434782608698
cats_135,climate_1,2035-01-01T05:00:00.000000-0800,184.0
cats_136,climate_1,2035-01-01T05:00:00.000000-0800,600.0
cats_137,climate_1,2035-01-01T05:00:00.000000-0800,0.92
cats_138,climate_1,2035-01-01T05:00:00.000000-0800,7.512864604790424e-18
cats_139,climate_1,2035-01-01T05:00:00.000000-0800,-1.841015522945381e-17
cats_140,climate_1,2035-01-01T05:00:00.000000-0800,1.504697535850803e-17
cats_141,climate_1,2035-01-01T05:00:00.000000-0800,0.0
cats_142,climate_1,2035-01-01T05:00:00.000000-0800,1.088
cats_143,climate_1,2035-01-01T05:00:00.000000-0800,2.1
cats_144,climate_1,2035-01-01T05:00:00.000000-0800,6.120803013669423e-17
cats_145,climate_1,2035-01-01T05:00:00.000000-0800,1.5134156253951703e-17
cats_146,climate_1,2035-01-01T05:00:00.000000-0800,-1.772234720475213e-15
cats_147,climate_1,2035-01-01T05:00:00.000000-0800,4.973187760896506e-16
cats_148,climate_1,2035-01-01T05:00:00.000000-0800,-5.998255846096126e-16
cats_149,climate_1,2035-01-01T05:00:00.000000-0800,1.3
cats_1,climate_1,2035-01-01T06:00:00.000000-0800,17.165457287800027
cats_2,climate_1,2035-01-01T06:00:00.000000-0800,32.601038359910795
cats_3,climate_1,2035-01-01T06:00:00.000000-0800,6350.911740064753
cats_4,climate_1,2035-01-01T06:00:00.000000-0800,0.0
cats_5,climate_1,2035-01-01T06:00:00.000000-0800,45.652173913043484
cats_6,climate_1,2035-01-01T06:00:00.000000-0800,45.652173913043484
cats_7,climate_1,2035-01-01T06:00:00.000000-0800,45.65217391304348
cats_8,climate_1,2035-01-01T06:00:00.000000-0800,45.65217391304347
cats_9,climate_1,2035-01-01T06:00:00.000000-0800,45.65217391304347
cats_10,climate_1,2035-01-01T06:00:00.000000-0800,45.652173913043484
cats_11,climate_1,2035-01-01T06:00:00.000000-0800,341.32
cats_12,climate_1,2035-01-01T06:00:00.000000-0800,341.32000000000005
cats_13,climate_1,2035-01-01T06:00:00.000000-0800,341.3200000000001
cats_14,climate_1,2035-01-01T06:00:00.000000-0800,341.32
cats_15,climate_1,2035-01-01T06:00:00.000000-0800,341.32
cats_16,climate_1,2035-01-01T06:00:00.000000-0800,345.39840096019526
cats_17,climate_1,2035-01-01T06:00:00.000000-0800,341.32000000000005
cats_18,climate_1,2035-01-01T06:00:00.000000-0800,341.32000000000005
cats_19,climate_1,2035-01-01T06:00:00.000000-0800,-6.838641347436365e-15
cats_20,climate_1,2035-01-01T06:00:00.000000-0800,8.306921149475545e-16
cats_21,climate_1,2035-01-01T06:00:00.000000-0800,504.0
cats_22,climate_1,2035-01-01T06:00:00.000000-0800,504.0
cats_23,climate_1,2035-01-01T06:00:00.000000-0800,1200.0
cats_24,climate_1,2035-01-01T06:00:00.000000-0800,400.0
cats_25,climate_1,2035-01-01T06:00:00.000000-0800,-3.013972189924355e-17
cats_26,climate_1,2035-01-01T06:00:00.000000-0800,-2.652399550138671e-17
cats_27,climate_1,2035-01-01T06:00:00.000000-0800,1.705302646821766e-16
cats_28,climate_1,2035-01-01T06:00:00.000000-0800,7.496241583200558e-18
cats_29,climate_1,2035-01-01T06:00:00.000000-0800,9.200000000000001
cats_30,climate_1,2035-01-01T06:00:00.000000-0800,-1.891364623127896e-16
cats_31,climate_1,2035-01-01T06:00:00.000000-0800,-1.8256265224805466e-16
cats_32,climate_1,2035-01-01T06:00:00.000000-0800,-6.687647468391695e-16
cats_33,climate_1,2035-01-01T06:00:00.000000-0800,1.5822680272217578e-17
cats_34,climate_1,2035-01-01T06:00:00.000000-0800,-3.7383301495212034e-16
cats_35,climate_1,2035-01-01T06:00:00.000000-0800,36.59207467605068
cats_36,climate_1,2035-01-01T06:00:00.000000-0800,3.314916195850371
cats_37,climate_1,2035-01-01T06:00:00.000000-0800,413.6
cats_38,climate_1,2035-01-01T06:00:00.000000-0800,232.72173913043477
cats_39,climate_1,2035-01-01T06:00:00.000000-0800,-1.936319603418345e-15
cats_40,climate_1,2035-01-01T06:00:00.000000-0800,-1.0993746501531971e-17
cats_41,climate_1,2035-01-01T06:00:00.000000-0800,1.254048616786111e-16
cats_42,climate_1,2035-01-01T06:00:00.000000-0800,-5.004691976522282e-17
cats_43,climate_1,2035-01-01T06:00:00.000000-0800,2.0
cats_44,climate_1,2035-01-01T06:00:00.000000-0800,3.1491553395836914e-17
cats_45,climate_1,2035-01-01T06:00:00.000000-0800,0.46
cats_46,climate_1,2035-01-01T06:00:00.000000-0800,1.1600000000000001
cats_47,climate_1,2035-01-01T06:00:00.000000-0800,2.08
cats_48,climate_1,2035-01-01T06:00:00.000000-0800,8.89723076923672e-18
cats_49,climate_1,2035-01-01T06:00:00.000000-0800,30.0
cats_50,climate_1,2035-01-01T06:00:00.000000-0800,-1.0211702157155757e-16
cats_51,climate_1,2035-01-01T06:00:00.000000-0800,5.877375938832946e-17
cats_52,climate_1,2035-01-01T06:00:00.000000-0800,40.0
cats_53,climate_1,2035-01-01T06:00:00.000000-0800,40.0
cats_54,climate_1,2035-01-01T06:00:00.000000-0800,7.481937314303801e-17
cats_55,climate_1,2035-01-01T06:00:00.000000-0800,2.4031277625670162e-17
cats_56,climate_1,2035-01-01T06:00:00.000000-0800,9.6
cats_57,climate_1,2035-01-01T06:00:00.000000-0800,3.68
cats_58,climate_1,2035-01-01T06:00:00.000000-0800,1.0
cats_59,climate_1,2035-01-01T06:00:00.000000-0800,8.0
cats_60,climate_1,2035-01-01T06:00:00.000000-0800,182.60869565217396
cats_61,climate_1,2035-01-01T06:00:00.000000-0800,1.0228904072825511e-15
cats_62,climate_1,2035-01-01T06:00:00.000000-0800,3.308722450212111e-24
cats_63,climate_1,2035-01-01T06:00:00.000000-0800,0.0
cats_64,climate_1,2035-01-01T06:00:00.000000-0800,3.2200000000000006
cats_65,climate_1,2035-01-01T06:00:00.000000-0800,5.58
cats_66,climate_1,2035-01-01T06:00:00.000000-0800,-4.599113617882993e-17
cats_67,climate_1,2035-01-01T06:00:00.000000-0800,1.6966526537201765e-17
cats_68,climate_1,2035-01-01T06:00:00.000000-0800,16.764
cats_69,climate_1,2035-01-01T06:00:00.000000-0800,2.0
cats_70,climate_1,2035-01-01T06:00:00.000000-0800,0.5
cats_71,climate_1,2035-01-01T06:00:00.000000-0800,0.5434782608695652
cats_72,climate_1,2035-01-01T06:00:00.000000-0800,-2.1533745976488845e-14
cats_73,climate_1,2035-01-01T06:00:00.000000-0800,1.0
cats_74,climate_1,2035-01-01T06:00:00.000000-0800,3.7
cats_75,climate_1,2035-01-01T06:00:00.000000-0800,36.0
cats_76,climate_1,2035-01-01T06:00:00.000000-0800,24.0
cats_77,climate_1,2035-01-01T06:00:00.000000-0800,730.0
cats_78,climate_1,2035-01-01T06:00:00.000000-0800,4.0
cats_79,climate_1,2035-01-01T06:00:00.000000-0800,10.0
cats_80,climate_1,2035-01-01T06:00:00.000000-0800,0.0
cats_81,climate_1,2035-01-01T06:00:00.000000-0800,5.52
cats_82,climate_1,2035-01-01T06:00:00.000000-0800,30.799999999999997
cats_83,climate_1,2035-01-01T06:00:00.000000-0800,30.8
cats_84,climate_1,2035-01-01T06:00:00.000000-0800,4.0
cats_85,climate_1,2035-01-01T06:00:00.000000-0800,1.0029857749142304e-17
cats_86,climate_1,2035-01-01T06:00:00.000000-0800,0.2
cats_87,climate_1,2035-01-01T06:00:00.000000-0800,0.3
cats_88,climate_1,2035-01-01T06:00:00.000000-0800,0.8
cats_89,climate_1,2035-01-01T06:00:00.000000-0800,-1.2233590978075453e-17
cats_90,climate_1,2035-01-01T06:00:00.000000-0800,1.603222934404557e-17
cats_91,climate_1,2035-01-01T06:00:00.000000-0800,5.196
cats_92,climate_1,2035-01-01T06:00:00.000000-0800,15.0
cats_93,climate_1,2035-01-01T06:00:00.000000-0800,2.4455792074591756e-17
cats_94,climate_1,2035-01-01T06:00:00.000000-0800,9.32
cats_95,climate_1,2035-01-01T06:00:00.000000-0800,-2.3025664228822095e-17
cats_96,climate_1,2035-01-01T06:00:00.000000-0800,8.6
cats_97,climate_1,2035-01-01T06:00:00.000000-0800,32.6
cats_98,climate_1,2035-01-01T06:00:00.000000-0800,1.9129876951609536e-29
cats_99,climate_1,2035-01-01T06:00:00.000000-0800,216.0
cats_100,climate_1,2035-01-01T06:00:00.000000-0800,1.6891566334077898e-15
cats_101,climate_1,2035-01-01T06:00:00.000000-0800,7.449912705918832e-16
cats_102,climate_1,2035-01-01T06:00:00.000000-0800,1.180464740967247e-15
cats_103,climate_1,2035-01-01T06:00:00.000000-0800,5.995272456850446e-16
cats_104,climate_1,2035-01-01T06:00:00.000000-0800,7.401699571579478e-17
cats_105,climate_1,2035-01-01T06:00:00.000000-0800,0.0
cats_106,climate_1,2035-01-01T06:00:00.000000-0800,0.0
cats_107,climate_1,2035-01-01T06:00:00.000000-0800,61.63847674436662
cats_108,climate_1,2035-01-01T06:00:00.000000-0800,242.0
cats_109,climate_1,2035-01-01T06:00:00.000000-0800,-5.253307070769225e-16
cats_110,climate_1,2035-01-01T06:00:00.000000-0800,1.933668004086893e-16
cats_111,climate_1,2035-01-01T06:00:00.000000-0800,-1.4892801757544527e-16
cats_112,climate_1,2035-01-01T06:00:00.000000-0800,1.681184017269049e-15
cats_113,climate_1,2035-01-01T06:00:00.000000-0800,2.813292780101397e-16
cats_114,climate_1,2035-01-01T06:00:00.000000-0800,1.0
cats_115,climate_1,2035-01-01T06:00:00.000000-0800,2.9798066759532224e-17
cats_116,climate_1,2035-01-01T06:00:00.000000-0800,40.0
cats_117,climate_1,2035-01-01T06:00:00.000000-0800,0.0
cats_118,climate_1,2035-01-01T06:00:00.000000-0800,5.859462750376252e-15
cats_119,climate_1,2035-01-01T06:00:00.000000-0800,18.400000000000002
cats_120,climate_1,2035-01-01T06:00:00.000000-0800,1.244549532807243e-15
cats_121,climate_1,2035-01-01T06:00:00.000000-0800,-7.669999918155271e-24
cats_122,climate_1,2035-01-01T06:00:00.000000-0800,5.06393986556652
cats_123,climate_1,2035-01-01T06:00:00.000000-0800,2.5
cats_124,climate_1,2035-01-01T06:00:00.000000-0800,2.5
cats_125,climate_1,2035-01-01T06:00:00.000000-0800,-6.089878344377509e-17
cats_126,climate_1,2035-01-01T06:00:00.000000-0800,0.0
cats_127,climate_1,2035-01-01T06:00:00.000000-0800,2.669059364642057e-15
cats_128,climate_1,2035-01-01T06:00:00.000000-0800,-2.4095223499086232e-24
cats_129,climate_1,2035-01-01T06:00:00.000000-0800,80.0
cats_130,climate_1,2035-01-01T06:00:00.000000-0800,-1.0053983777356413e-16
cats_131,climate_1,2035-01-01T06:00:00.000000-0800,4.3520750029783984e-16
cats_132,climate_1,2035-01-01T06:00:00.000000-0800,1.0552746879088264e-17
cats_133,climate_1,2035-01-01T06:00:00.000000-0800,1.7116460633288637e-16
cats_134,climate_1,2035-01-01T06:00:00.000000-0800,1.1130434782608698
cats_135,climate_1,2035-01-01T06:00:00.000000-0800,184.0
cats_136,climate_1,2035-01-01T06:00:00.000000-0800,600.0
cats_137,climate_1,2035-01-01T06:00:00.000000-0800,0.92
cats_138,climate_1,2035-01-01T06:00:00.000000-0800,7.512864604790424e-18
cats_139,climate_1,2035-01-01T06:00:00.000000-0800,-1.841015522945381e-17
cats_140,climate_1,2035-01-01T06:00:00.000000-0800,0.0
cats_141,climate_1,2035-01-01T06:00:00.000000-0800,0.0
cats_142,climate_1,2035-01-01T06:00:00.000000-0800,1.088
cats_143,climate_1,2035-01-01T06:00:00.000000-0800,2.1
cats_144,climate_1,2035-01-01T06:00:00.000000-0800,6.120803013669423e-17
cats_145,climate_1,2035-01-01T06:00:00.000000-0800,0.0
cats_146,climate_1,2035-01-01T06:00:00.000000-0800,-3.687641315677342e-16
cats_147,climate_1,2035-01-01T06:00:00.000000-0800,5.429753483278054e-16
cats_148,climate_1,2035-01-01T06:00:00.000000-0800,-2.5225785244806238e-15
cats_149,climate_1,2035-01-01T06:00:00.000000-0800,1.3
cats_1,climate_1,2035-01-01T07:00:00.000000-0800,17.165457287800027
cats_2,climate_1,2035-01-01T07:00:00.000000-0800,32.601038359910795
cats_3,climate_1,2035-01-01T07:00:00.000000-0800,6350.911740064753
cats_4,climate_1,2035-01-01T07:00:00.000000-0800,-7.264826557182518e-17
cats_5,climate_1,2035-01-01T07:00:00.000000-0800,41.08695652173913
cats_6,climate_1,2035-01-01T07:00:00.000000-0800,41.08695652173913
cats_7,climate_1,2035-01-01T07:00:00.000000-0800,41.08695652173913
cats_8,climate_1,2035-01-01T07:00:00.000000-0800,41.086956521739125
cats_9,climate_1,2035-01-01T07:00:00.000000-0800,41.086956521739125
cats_10,climate_1,2035-01-01T07:00:00.000000-0800,41.08695652173913
cats_11,climate_1,2035-01-01T07:00:00.000000-0800,341.32
cats_12,climate_1,2035-01-01T07:00:00.000000-0800,341.32000000000005
cats_13,climate_1,2035-01-01T07:00:00.000000-0800,341.3200000000001
cats_14,climate_1,2035-01-01T07:00:00.000000-0800,341.32
cats_15,climate_1,2035-01-01T07:00:00.000000-0800,341.32
cats_16,climate_1,2035-01-01T07:00:00.000000-0800,345.39840096019526
cats_17,climate_1,2035-01-01T07:00:00.000000-0800,341.32000000000005
cats_18,climate_1,2035-01-01T07:00:00.000000-0800,341.32000000000005
cats_19,climate_1,2035-01-01T07:00:00.000000-0800,-6.838641347436365e-15
cats_20,climate_1,2035-01-01T07:00:00.000000-0800,8.306921149475545e-16
cats_21,climate_1,2035-01-01T07:00:00.000000-0800,504.0
cats_22,climate_1,2035-01-01T07:00:00.000000-0800,504.0
cats_23,climate_1,2035-01-01T07:00:00.000000-0800,1200.0
cats_24,climate_1,2035-01-01T07:00:00.000000-0800,400.0
cats_25,climate_1,2035-01-01T07:00:00.000000-0800,-3.013970866435375e-17
cats_26,climate_1,2035-01-01T07:00:00.000000-0800,-6.355331130464796e-17
cats_27,climate_1,2035-01-01T07:00:00.000000-0800,-8.012117735302929e-17
cats_28,climate_1,2035-01-01T07:00:00.000000-0800,7.496241583200558e-18
cats_29,climate_1,2035-01-01T07:00:00.000000-0800,9.200000000000001
cats_30,climate_1,2035-01-01T07:00:00.000000-0800,-1.8913634788569517e-16
cats_31,climate_1,2035-01-01T07:00:00.000000-0800,-2.0054868101281848e-16
cats_32,climate_1,2035-01-01T07:00:00.000000-0800,-6.687647471396757e-16
cats_33,climate_1,2035-01-01T07:00:00.000000-0800,0.0
cats_34,climate_1,2035-01-01T07:00:00.000000-0800,0.0
cats_35,climate_1,2035-01-01T07:00:00.000000-0800,0.0
cats_36,climate_1,2035-01-01T07:00:00.000000-0800,0.0
cats_37,climate_1,2035-01-01T07:00:00.000000-0800,413.6
cats_38,climate_1,2035-01-01T07:00:00.000000-0800,232.72173913043477
cats_39,climate_1,2035-01-01T07:00:00.000000-0800,-4.227291431273518e-15
cats_40,climate_1,2035-01-01T07:00:00.000000-0800,-1.0993746501531971e-17
cats_41,climate_1,2035-01-01T07:00:00.000000-0800,1.0263659811338101e-16
cats_42,climate_1,2035-01-01T07:00:00.000000-0800,3.992152583668306e-24
cats_43,climate_1,2035-01-01T07:00:00.000000-0800,2.0
cats_44,climate_1,2035-01-01T07:00:00.000000-0800,0.0
cats_45,climate_1,2035-01-01T07:00:00.000000-0800,0.46
cats_46,climate_1,2035-01-01T07:00:00.000000-0800,1.1600000000000001
cats_47,climate_1,2035-01-01T07:00:00.000000-0800,2.08
cats_48,climate_1,2035-01-01T07:00:00.000000-0800,-8.580911668494129e-18
cats_49,climate_1,2035-01-01T07:00:00.000000-0800,30.0
cats_50,climate_1,2035-01-01T07:00:00.000000-0800,7.839235928488162e-16
cats_51,climate_1,2035-01-01T07:00:00.000000-0800,0.0
cats_52,climate_1,2035-01-01T07:00:00.000000-0800,40.0
cats_53,climate_1,2035-01-01T07:00:00.000000-0800,40.0
cats_54,climate_1,2035-01-01T07:00:00.000000-0800,0.0
cats_55,climate_1,2035-01-01T07:00:00.000000-0800,2.4031277625670162e-17
cats_56,climate_1,2035-01-01T07:00:00.000000-0800,9.6
cats_57,climate_1,2035-01-01T07:00:00.000000-0800,3.3280335268196413
cats_58,climate_1,2035-01-01T07:00:00.000000-0800,4.9262254032157525e-18
cats_59,climate_1,2035-01-01T07:00:00.000000-0800,8.0
cats_60,climate_1,2035-01-01T07:00:00.000000-0800,182.60869565217396
cats_61,climate_1,2035-01-01T07:00:00.000000-0800,1.1434973110597228e-15
cats_62,climate_1,2035-01-01T07:00:00.000000-0800,0.0
cats_63,climate_1,2035-01-01T07:00:00.000000-0800,0.0
cats_64,climate_1,2035-01-01T07:00:00.000000-0800,3.2200000000000006
cats_65,climate_1,2035-01-01T07:00:00.000000-0800,5.58
cats_66,climate_1,2035-01-01T07:00:00.000000-0800,4.296571977969478e-17
cats_67,climate_1,2035-01-01T07:00:00.000000-0800,1.6966526537201765e-17
cats_68,climate_1,2035-01-01T07:00:00.000000-0800,16.764
cats_69,climate_1,2035-01-01T07:00:00.000000-0800,2.0
cats_70,climate_1,2035-01-01T07:00:00.000000-0800,0.5
cats_71,climate_1,2035-01-01T07:00:00.000000-0800,0.5434782608695652
cats_72,climate_1,2035-01-01T07:00:00.000000-0800,-2.1418761042140837e-14
cats_73,climate_1,2035-01-01T07:00:00.000000-0800,1.0
cats_74,climate_1,2035-01-01T07:00:00.000000-0800,3.7
cats_75,climate_1,2035-01-01T07:00:00.000000-0800,36.0
cats_76,climate_1,2035-01-01T07:00:00.000000-0800,24.0
cats_77,climate_1,2035-01-01T07:00:00.000000-0800,730.0
cats_78,climate_1,2035-01-01T07:00:00.000000-0800,4.0
cats_79,climate_1,2035-01-01T07:00:00.000000-0800,10.0
cats_80,climate_1,2035-01-01T07:00:00.000000-0800,0.0
cats_81,climate_1,2035-01-01T07:00:00.000000-0800,5.52
cats_82,climate_1,2035-01-01T07:00:00.000000-0800,30.799999999999997
cats_83,climate_1,2035-01-01T07:00:00.000000-0800,30.8
cats_84,climate_1,2035-01-01T07:00:00.000000-0800,4.0
cats_85,climate_1,2035-01-01T07:00:00.000000-0800,1.0029857749142304e-17
cats_86,climate_1,2035-01-01T07:00:00.000000-0800,0.2
cats_87,climate_1,2035-01-01T07:00:00.000000-0800,0.0
cats_88,climate_1,2035-01-01T07:00:00.000000-0800,0.8
cats_89,climate_1,2035-01-01T07:00:00.000000-0800,-3.117245358529356e-17
cats_90,climate_1,2035-01-01T07:00:00.000000-0800,1.603222934404557e-17
cats_91,climate_1,2035-01-01T07:00:00.000000-0800,5.196
cats_92,climate_1,2035-01-01T07:00:00.000000-0800,15.0
cats_93,climate_1,2035-01-01T07:00:00.000000-0800,2.445579207978166e-17
cats_94,climate_1,2035-01-01T07:00:00.000000-0800,9.32
cats_95,climate_1,2035-01-01T07:00:00.000000-0800,-3.679361568617931e-17
cats_96,climate_1,2035-01-01T07:00:00.000000-0800,8.6
cats_97,climate_1,2035-01-01T07:00:00.000000-0800,32.6
cats_98,climate_1,2035-01-01T07:00:00.000000-0800,0.0
cats_99,climate_1,2035-01-01T07:00:00.000000-0800,216.0
cats_100,climate_1,2035-01-01T07:00:00.000000-0800,-8.138643120038378e-18
cats_101,climate_1,2035-01-01T07:00:00.000000-0800,3.0095961811451844e-16
cats_102,climate_1,2035-01-01T07:00:00.000000-0800,9.536719240440385e-16
cats_103,climate_1,2035-01-01T07:00:00.000000-0800,2.2452645510395724e-16
cats_104,climate_1,2035-01-01T07:00:00.000000-0800,7.401699571579478e-17
cats_105,climate_1,2035-01-01T07:00:00.000000-0800,1.910635613647153e-16
cats_106,climate_1,2035-01-01T07:00:00.000000-0800,0.0
cats_107,climate_1,2035-01-01T07:00:00.000000-0800,61.63847674436662
cats_108,climate_1,2035-01-01T07:00:00.000000-0800,242.0
cats_109,climate_1,2035-01-01T07:00:00.000000-0800,-5.330103148742388e-16
cats_110,climate_1,2035-01-01T07:00:00.000000-0800,0.0
cats_111,climate_1,2035-01-01T07:00:00.000000-0800,0.0
cats_112,climate_1,2035-01-01T07:00:00.000000-0800,1.7363927760837759e-15
cats_113,climate_1,2035-01-01T07:00:00.000000-0800,3.2586055290437684e-16
cats_114,climate_1,2035-01-01T07:00:00.000000-0800,1.0
cats_115,climate_1,2035-01-01T07:00:00.000000-0800,2.9798066759532224e-17
cats_116,climate_1,2035-01-01T07:00:00.000000-0800,40.0
cats_117,climate_1,2035-01-01T07:00:00.000000-0800,0.0
cats_118,climate_1,2035-01-01T07:00:00.000000-0800,0.0
cats_119,climate_1,2035-01-01T07:00:00.000000-0800,18.400000000000002
cats_120,climate_1,2035-01-01T07:00:00.000000-0800,1.244549532807243e-15
cats_121,climate_1,2035-01-01T07:00:00.000000-0800,0.0
cats_122,climate_1,2035-01-01T07:00:00.000000-0800,5.06393986556652
cats_123,climate_1,2035-01-01T07:00:00.000000-0800,2.5
